# c0 + a0 * ((surface_area / av_delta_M1_M2_subsurf) / (av_delta_M1_M2_subsurf * std_dev)) + a1 * (exp(2.671624e-03*((time+7.333975e+02) / (av_mu_C_critical_surf+4.051997e+00))))
# Property Label: $S_{ethane}$; Unit of the Property: Unitless
# RMSE: 0.14189761992199; Max AE: 0.806435632081228
# Coefficients
# Task   a0                      a1                      c0
# 2   ,  6.363372446636703e-05,  4.711146153801420e+00,  1.435119014025231e-02, 
# 3   ,  6.047916133314390e-05,  4.679294028805587e+00, -1.722580863415693e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; g^-1 * m^2 * nm^-1;                               4|15|div|15|3|mult|div; ((surface_area / av_delta_M1_M2_subsurf) / (av_delta_M1_M2_subsurf * std_dev)); $\left(\frac{ \left(\frac{ surface_{area} }{ av_{delta, M1, M2, subsurf} } \right) }{ \left(av_{delta, M1, M2, subsurf} std_{dev}\right) } \right)$; ((surface_area ./ av_delta_M1_M2_subsurf) ./ (av_delta_M1_M2_subsurf .* std_dev)); surface_area,av_delta_M1_M2_subsurf,av_delta_M1_M2_subsurf,std_dev
# 1;  2; Unitless;                                         0|11|div|exp:2.6716235682624e-03,0.0000000000000e+00,7.3339748841158e+02,4.0519971159686e+00; (exp(2.671624e-03*((time+7.333975e+02) / (av_mu_C_critical_surf+4.051997e+00)))); $\left(\exp{ \left(2.672e-03\left(\frac{ time +7.334e+02 }{ av_{mu, C, critical, surf}+4.052e+00 } \right) \right)}\right)$; exp(2.671624e-03.*((time+7.333975e+02) ./ (av_mu_C_critical_surf+4.051997e+00))); time,av_mu_C_critical_surf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 219                   
# 3   , 212                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
PdAg_1_9_100,  6.929580134110400e-02,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  3.628741788873400e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  3.099375324862660e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.919675286925200e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.856868471553150e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.813651505179750e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.742250823045090e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.739275035497000e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.725813187048580e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.710137208355010e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.699577938430830e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.691444146104700e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.679801391469650e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.658907762370700e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.650229112638520e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.637375021423530e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.642144249687690e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.621887653386570e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.609797547787540e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.597681369110620e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
PdAg_1_9_100,  2.586590858830060e-01,  3.104059947836999e-01,  4.652482738141854e+03,  0.000000000000000e+00
